date,location,year,month,day,rainfall_mm,temp_avg_c,soil_moisture_index
2024-05-22,Arusha,2024,5,22,2.16,20.42,0.72
2024-05-23,Arusha,2024,5,23,7.63,20.55,0.72
2024-05-24,Arusha,2024,5,24,1.63,20.09,0.72
2024-05-25,Arusha,2024,5,25,1.93,20.17,0.71
2024-05-26,Arusha,2024,5,26,0.35,20.16,0.71
2024-05-27,Arusha,2024,5,27,0.11,19.74,0.71
2024-05-28,Arusha,2024,5,28,0.16,19.25,0.7
2024-05-29,Arusha,2024,5,29,0.08,18.78,0.7
2024-05-30,Arusha,2024,5,30,0.02,19.0,0.69
2024-05-31,Arusha,2024,5,31,0.4,19.07,0.68
2024-06-01,Arusha,2024,6,1,0.08,19.45,0.68
2024-06-02,Arusha,2024,6,2,0.52,20.19,0.67
2024-06-03,Arusha,2024,6,3,0.5,20.08,0.67
2024-06-04,Arusha,2024,6,4,0.36,20.33,0.66
2024-06-05,Arusha,2024,6,5,1.1,20.39,0.66
2024-06-06,Arusha,2024,6,6,1.21,19.91,0.66
2024-06-07,Arusha,2024,6,7,0.62,19.68,0.65
2024-06-08,Arusha,2024,6,8,1.24,19.53,0.65
2024-06-09,Arusha,2024,6,9,0.76,18.65,0.65
2024-06-10,Arusha,2024,6,10,0.35,18.58,0.64
2024-06-11,Arusha,2024,6,11,0.1,17.72,0.64
2024-06-12,Arusha,2024,6,12,0.03,17.55,0.63
2024-06-13,Arusha,2024,6,13,0.02,17.94,0.63
2024-06-14,Arusha,2024,6,14,0.03,18.34,0.62
2024-06-15,Arusha,2024,6,15,0.49,18.0,0.62
2024-06-16,Arusha,2024,6,16,0.81,17.93,0.61
2024-06-17,Arusha,2024,6,17,0.35,18.15,0.61
2024-06-18,Arusha,2024,6,18,2.31,18.53,0.61
2024-06-19,Arusha,2024,6,19,7.95,18.72,0.61
2024-06-20,Arusha,2024,6,20,2.99,19.01,0.61
2024-06-21,Arusha,2024,6,21,2.17,18.57,0.61
2024-06-22,Arusha,2024,6,22,2.24,17.86,0.61
2024-06-23,Arusha,2024,6,23,2.22,17.92,0.61
2024-06-24,Arusha,2024,6,24,0.81,17.27,0.61
2024-06-25,Arusha,2024,6,25,0.34,17.76,0.6
2024-06-26,Arusha,2024,6,26,0.18,18.07,0.6
2024-06-27,Arusha,2024,6,27,0.54,18.25,0.6
2024-06-28,Arusha,2024,6,28,0.29,18.13,0.59
2024-06-29,Arusha,2024,6,29,0.1,18.57,0.59
2024-06-30,Arusha,2024,6,30,0.31,18.34,0.59
2024-07-01,Arusha,2024,7,1,0.53,18.84,0.58
2024-07-02,Arusha,2024,7,2,0.29,19.16,0.58
2024-07-03,Arusha,2024,7,3,0.32,19.33,0.58
2024-07-04,Arusha,2024,7,4,0.28,19.62,0.57
2024-07-05,Arusha,2024,7,5,0.56,20.11,0.57
2024-07-06,Arusha,2024,7,6,2.05,20.05,0.57
2024-07-07,Arusha,2024,7,7,1.18,20.19,0.57
2024-07-08,Arusha,2024,7,8,0.12,19.33,0.57
2024-07-09,Arusha,2024,7,9,0.15,19.12,0.56
2024-07-10,Arusha,2024,7,10,0.12,18.71,0.56
2024-07-11,Arusha,2024,7,11,0.29,18.22,0.56
2024-07-12,Arusha,2024,7,12,2.57,18.85,0.56
2024-07-13,Arusha,2024,7,13,2.45,18.63,0.56
2024-07-14,Arusha,2024,7,14,0.33,18.61,0.55
2024-07-15,Arusha,2024,7,15,0.1,19.13,0.55
2024-07-16,Arusha,2024,7,16,0.11,20.07,0.55
2024-07-17,Arusha,2024,7,17,0.08,19.55,0.55
2024-07-18,Arusha,2024,7,18,0.05,18.93,0.55
2024-07-19,Arusha,2024,7,19,0.1,19.56,0.54
2024-07-20,Arusha,2024,7,20,0.08,19.42,0.54
2024-07-21,Arusha,2024,7,21,0.11,20.2,0.54
2024-07-22,Arusha,2024,7,22,0.05,19.15,0.54
2024-07-23,Arusha,2024,7,23,0.04,18.42,0.54
2024-07-24,Arusha,2024,7,24,0.14,20.22,0.53
2024-07-25,Arusha,2024,7,25,1.22,20.55,0.53
2024-07-26,Arusha,2024,7,26,0.23,20.69,0.53
2024-07-27,Arusha,2024,7,27,0.8,19.4,0.53
2024-07-28,Arusha,2024,7,28,0.71,19.96,0.53
2024-07-29,Arusha,2024,7,29,0.59,20.11,0.52
2024-07-30,Arusha,2024,7,30,0.74,19.86,0.52
2024-07-31,Arusha,2024,7,31,0.35,19.99,0.52
2024-08-01,Arusha,2024,8,1,0.45,18.82,0.52
2024-08-02,Arusha,2024,8,2,0.28,18.6,0.52
2024-08-03,Arusha,2024,8,3,0.18,19.37,0.52
2024-08-04,Arusha,2024,8,4,0.26,19.37,0.51
2024-08-05,Arusha,2024,8,5,0.17,19.61,0.51
2024-08-06,Arusha,2024,8,6,0.09,19.19,0.51
2024-08-07,Arusha,2024,8,7,1.13,19.72,0.51
2024-08-08,Arusha,2024,8,8,1.99,20.55,0.51
2024-08-09,Arusha,2024,8,9,0.78,19.7,0.51
2024-08-10,Arusha,2024,8,10,0.45,19.91,0.51
2024-08-11,Arusha,2024,8,11,0.51,20.31,0.51
2024-08-12,Arusha,2024,8,12,0.74,20.5,0.5
2024-08-13,Arusha,2024,8,13,0.19,20.58,0.5
2024-08-14,Arusha,2024,8,14,0.07,21.06,0.5
2024-08-15,Arusha,2024,8,15,0.11,21.73,0.5
2024-08-16,Arusha,2024,8,16,0.12,20.42,0.5
2024-08-17,Arusha,2024,8,17,0.08,19.83,0.5
2024-08-18,Arusha,2024,8,18,0.15,20.51,0.49
2024-08-19,Arusha,2024,8,19,0.09,20.56,0.49
2024-08-20,Arusha,2024,8,20,0.06,20.73,0.49
2024-08-21,Arusha,2024,8,21,0.07,19.67,0.49
2024-08-22,Arusha,2024,8,22,0.08,20.1,0.49
2024-08-23,Arusha,2024,8,23,0.09,19.78,0.49
2024-08-24,Arusha,2024,8,24,0.32,19.87,0.48
2024-08-25,Arusha,2024,8,25,0.29,19.83,0.48
2024-08-26,Arusha,2024,8,26,0.19,21.08,0.48
2024-08-27,Arusha,2024,8,27,0.43,21.99,0.48
2024-08-28,Arusha,2024,8,28,0.33,22.19,0.48
2024-08-29,Arusha,2024,8,29,0.14,21.91,0.48
2024-08-30,Arusha,2024,8,30,0.28,21.23,0.48
2024-08-31,Arusha,2024,8,31,0.37,21.18,0.48
2024-09-01,Arusha,2024,9,1,0.48,21.14,0.47
2024-09-02,Arusha,2024,9,2,0.66,21.14,0.47
2024-09-03,Arusha,2024,9,3,0.57,21.05,0.47
2024-09-04,Arusha,2024,9,4,0.36,20.75,0.47
2024-09-05,Arusha,2024,9,5,0.61,21.17,0.47
2024-09-06,Arusha,2024,9,6,0.54,21.51,0.47
2024-09-07,Arusha,2024,9,7,0.32,22.01,0.47
2024-09-08,Arusha,2024,9,8,0.38,22.39,0.47
2024-09-09,Arusha,2024,9,9,0.07,22.8,0.47
2024-09-10,Arusha,2024,9,10,0.09,22.71,0.47
2024-09-11,Arusha,2024,9,11,0.1,21.99,0.47
2024-09-12,Arusha,2024,9,12,0.08,22.06,0.47
2024-09-13,Arusha,2024,9,13,0.03,22.46,0.47
2024-09-14,Arusha,2024,9,14,0.04,21.63,0.47
2024-09-15,Arusha,2024,9,15,0.03,22.13,0.47
2024-09-16,Arusha,2024,9,16,0.05,22.08,0.47
2024-09-17,Arusha,2024,9,17,0.13,22.96,0.47
2024-09-18,Arusha,2024,9,18,0.21,23.05,0.47
2024-09-19,Arusha,2024,9,19,0.21,23.28,0.47
2024-09-20,Arusha,2024,9,20,0.3,23.32,0.47
2024-09-21,Arusha,2024,9,21,0.25,23.61,0.47
2024-09-22,Arusha,2024,9,22,0.26,22.79,0.47
2024-09-23,Arusha,2024,9,23,0.11,22.42,0.47
2024-09-24,Arusha,2024,9,24,0.09,22.09,0.47
2024-09-25,Arusha,2024,9,25,0.13,22.24,0.47
2024-09-26,Arusha,2024,9,26,0.2,23.15,0.47
2024-09-27,Arusha,2024,9,27,0.16,23.36,0.47
2024-09-28,Arusha,2024,9,28,0.11,23.64,0.47
2024-09-29,Arusha,2024,9,29,0.22,23.38,0.47
2024-09-30,Arusha,2024,9,30,0.36,23.92,0.47
2024-10-01,Arusha,2024,10,1,0.04,24.67,0.47
2024-10-02,Arusha,2024,10,2,0.26,23.49,0.47
2024-10-03,Arusha,2024,10,3,0.32,22.54,0.47
2024-10-04,Arusha,2024,10,4,0.84,22.5,0.47
2024-10-05,Arusha,2024,10,5,0.59,22.17,0.47
2024-10-06,Arusha,2024,10,6,0.35,22.78,0.47
2024-10-07,Arusha,2024,10,7,0.34,22.98,0.47
2024-10-08,Arusha,2024,10,8,0.43,24.1,0.47
2024-10-09,Arusha,2024,10,9,0.57,23.8,0.47
2024-10-10,Arusha,2024,10,10,0.98,22.72,0.47
2024-10-11,Arusha,2024,10,11,0.5,22.4,0.47
2024-10-12,Arusha,2024,10,12,1.7,22.31,0.47
2024-10-13,Arusha,2024,10,13,0.27,22.46,0.47
2024-10-14,Arusha,2024,10,14,0.27,23.36,0.47
2024-10-15,Arusha,2024,10,15,0.01,24.55,0.47
2024-10-16,Arusha,2024,10,16,0.05,25.15,0.47
2024-10-17,Arusha,2024,10,17,0.46,24.03,0.47
2024-10-18,Arusha,2024,10,18,0.25,24.56,0.47
2024-10-19,Arusha,2024,10,19,1.52,22.83,0.47
2024-10-20,Arusha,2024,10,20,0.25,24.55,0.47
2024-10-21,Arusha,2024,10,21,0.05,24.61,0.47
2024-10-22,Arusha,2024,10,22,0.01,24.08,0.47
2024-10-23,Arusha,2024,10,23,0.08,23.96,0.47
2024-10-24,Arusha,2024,10,24,0.55,24.51,0.47
2024-10-25,Arusha,2024,10,25,0.21,24.75,0.47
2024-10-26,Arusha,2024,10,26,0.55,25.41,0.47
2024-10-27,Arusha,2024,10,27,0.61,25.85,0.47
2024-10-28,Arusha,2024,10,28,0.2,26.56,0.47
2024-10-29,Arusha,2024,10,29,0.23,25.58,0.47
2024-10-30,Arusha,2024,10,30,0.37,25.27,0.47
2024-10-31,Arusha,2024,10,31,2.61,25.12,0.47
2024-11-01,Arusha,2024,11,1,8.25,23.97,0.48
2024-11-02,Arusha,2024,11,2,1.87,23.51,0.48
2024-11-03,Arusha,2024,11,3,0.2,24.12,0.48
2024-11-04,Arusha,2024,11,4,0.1,24.84,0.48
2024-11-05,Arusha,2024,11,5,0.2,24.9,0.47
2024-11-06,Arusha,2024,11,6,1.64,24.71,0.47
2024-11-07,Arusha,2024,11,7,3.73,24.15,0.47
2024-11-08,Arusha,2024,11,8,1.38,23.99,0.48
2024-11-09,Arusha,2024,11,9,2.36,23.46,0.48
2024-11-10,Arusha,2024,11,10,3.07,23.7,0.48
2024-11-11,Arusha,2024,11,11,2.12,23.87,0.48
2024-11-12,Arusha,2024,11,12,1.62,24.49,0.48
2024-11-13,Arusha,2024,11,13,3.25,24.38,0.48
2024-11-14,Arusha,2024,11,14,4.0,23.67,0.48
2024-11-15,Arusha,2024,11,15,2.52,23.7,0.48
2024-11-16,Arusha,2024,11,16,6.28,23.14,0.49
2024-11-17,Arusha,2024,11,17,1.12,23.91,0.49
2024-11-18,Arusha,2024,11,18,4.82,24.22,0.49
2024-11-19,Arusha,2024,11,19,1.14,23.96,0.49
2024-11-20,Arusha,2024,11,20,2.1,24.52,0.49
2024-11-21,Arusha,2024,11,21,12.86,23.82,0.49
2024-11-22,Arusha,2024,11,22,19.98,22.61,0.52
2024-11-23,Arusha,2024,11,23,19.34,22.25,0.54
2024-11-24,Arusha,2024,11,24,20.44,22.34,0.57
2024-11-25,Arusha,2024,11,25,5.19,22.84,0.57
2024-11-26,Arusha,2024,11,26,0.46,22.78,0.57
2024-11-27,Arusha,2024,11,27,4.62,23.21,0.57
2024-11-28,Arusha,2024,11,28,77.95,22.77,0.59
2024-11-29,Arusha,2024,11,29,22.14,23.38,0.66
2024-11-30,Arusha,2024,11,30,15.22,23.61,0.67
2024-12-01,Arusha,2024,12,1,17.39,21.21,0.68
2024-12-02,Arusha,2024,12,2,45.93,21.62,0.7
2024-12-03,Arusha,2024,12,3,24.72,21.84,0.74
2024-12-04,Arusha,2024,12,4,15.04,21.9,0.76
2024-12-05,Arusha,2024,12,5,2.95,22.61,0.77
2024-12-06,Arusha,2024,12,6,8.87,22.58,0.77
2024-12-07,Arusha,2024,12,7,3.22,22.84,0.77
2024-12-08,Arusha,2024,12,8,2.25,22.54,0.76
2024-12-09,Arusha,2024,12,9,2.64,21.64,0.76
2024-12-10,Arusha,2024,12,10,4.77,22.04,0.76
2024-12-11,Arusha,2024,12,11,5.64,22.42,0.75
2024-12-12,Arusha,2024,12,12,10.96,22.37,0.76
2024-12-13,Arusha,2024,12,13,0.91,23.36,0.76
2024-12-14,Arusha,2024,12,14,1.86,23.14,0.75
2024-12-15,Arusha,2024,12,15,3.65,22.96,0.75
2024-12-16,Arusha,2024,12,16,0.53,23.25,0.75
2024-12-17,Arusha,2024,12,17,4.23,22.32,0.74
2024-12-18,Arusha,2024,12,18,8.44,22.3,0.74
2024-12-19,Arusha,2024,12,19,11.98,21.84,0.75
2024-12-20,Arusha,2024,12,20,101.8,21.47,0.76
2024-12-21,Arusha,2024,12,21,71.46,20.53,0.85
2024-12-22,Arusha,2024,12,22,1.01,20.93,0.86
2024-12-23,Arusha,2024,12,23,4.08,21.25,0.86
2024-12-24,Arusha,2024,12,24,6.71,21.76,0.86
2024-12-25,Arusha,2024,12,25,3.27,21.9,0.85
2024-12-26,Arusha,2024,12,26,1.17,21.87,0.85
2024-12-27,Arusha,2024,12,27,0.34,21.86,0.84
2024-12-28,Arusha,2024,12,28,0.35,22.26,0.83
2024-12-29,Arusha,2024,12,29,0.11,22.47,0.83
2024-12-30,Arusha,2024,12,30,0.3,23.0,0.82
2024-12-31,Arusha,2024,12,31,0.48,23.22,0.81
2025-01-01,Arusha,2025,1,1,1.4,23.1,0.81
2025-01-02,Arusha,2025,1,2,0.89,22.36,0.8
2025-01-03,Arusha,2025,1,3,1.46,22.56,0.79
2025-01-04,Arusha,2025,1,4,3.26,22.71,0.79
2025-01-05,Arusha,2025,1,5,2.0,22.4,0.78
2025-01-06,Arusha,2025,1,6,0.03,21.65,0.78
2025-01-07,Arusha,2025,1,7,0.04,21.86,0.77
2025-01-08,Arusha,2025,1,8,0.04,22.66,0.76
2025-01-09,Arusha,2025,1,9,0.65,22.53,0.75
2025-01-10,Arusha,2025,1,10,0.37,22.37,0.75
2025-01-11,Arusha,2025,1,11,0.57,22.69,0.74
2025-01-12,Arusha,2025,1,12,1.41,22.81,0.73
2025-01-13,Arusha,2025,1,13,1.03,23.84,0.73
2025-01-14,Arusha,2025,1,14,0.03,22.61,0.72
2025-01-15,Arusha,2025,1,15,0.1,21.69,0.71
2025-01-16,Arusha,2025,1,16,0.03,22.01,0.71
2025-01-17,Arusha,2025,1,17,0.03,22.21,0.7
2025-01-18,Arusha,2025,1,18,0.11,23.06,0.69
2025-01-19,Arusha,2025,1,19,1.22,23.08,0.69
2025-01-20,Arusha,2025,1,20,0.35,23.91,0.68
2025-01-21,Arusha,2025,1,21,2.59,23.21,0.67
2025-01-22,Arusha,2025,1,22,4.03,23.01,0.67
2025-01-23,Arusha,2025,1,23,0.7,22.98,0.67
2025-01-24,Arusha,2025,1,24,1.77,23.46,0.66
2025-01-25,Arusha,2025,1,25,10.3,23.35,0.66
2025-01-26,Arusha,2025,1,26,6.61,22.55,0.67
2025-01-27,Arusha,2025,1,27,13.17,21.66,0.67
2025-01-28,Arusha,2025,1,28,7.37,20.65,0.69
2025-01-29,Arusha,2025,1,29,17.79,21.82,0.69
2025-01-30,Arusha,2025,1,30,27.89,20.65,0.72
2025-01-31,Arusha,2025,1,31,10.16,22.07,0.73
2025-02-01,Arusha,2025,2,1,19.97,22.32,0.75
2025-02-02,Arusha,2025,2,2,4.8,21.81,0.75
2025-02-03,Arusha,2025,2,3,0.17,23.28,0.75
2025-02-04,Arusha,2025,2,4,1.08,22.76,0.74
2025-02-05,Arusha,2025,2,5,0.45,22.8,0.73
2025-02-06,Arusha,2025,2,6,0.85,22.55,0.73
2025-02-07,Arusha,2025,2,7,0.82,22.84,0.72
2025-02-08,Arusha,2025,2,8,0.04,22.23,0.72
2025-02-09,Arusha,2025,2,9,0.27,22.69,0.71
2025-02-10,Arusha,2025,2,10,0.03,22.8,0.7
2025-02-11,Arusha,2025,2,11,0.01,22.57,0.69
2025-02-12,Arusha,2025,2,12,0.03,22.89,0.68
2025-02-13,Arusha,2025,2,13,0.07,22.46,0.68
2025-02-14,Arusha,2025,2,14,0.01,23.17,0.67
2025-02-15,Arusha,2025,2,15,0.09,23.13,0.66
2025-02-16,Arusha,2025,2,16,0.2,23.41,0.66
2025-02-17,Arusha,2025,2,17,0.06,23.26,0.65
2025-02-18,Arusha,2025,2,18,0.01,23.18,0.64
2025-02-19,Arusha,2025,2,19,0.0,23.35,0.64
2025-02-20,Arusha,2025,2,20,0.0,23.47,0.63
2025-02-21,Arusha,2025,2,21,0.0,23.15,0.62
2025-02-22,Arusha,2025,2,22,0.0,22.81,0.61
2025-02-23,Arusha,2025,2,23,0.0,23.19,0.61
2025-02-24,Arusha,2025,2,24,0.0,23.71,0.6
2025-02-25,Arusha,2025,2,25,0.05,24.33,0.6
2025-02-26,Arusha,2025,2,26,0.01,24.12,0.59
2025-02-27,Arusha,2025,2,27,0.0,24.38,0.58
2025-02-28,Arusha,2025,2,28,0.0,24.48,0.58
2025-03-01,Arusha,2025,3,1,0.03,24.57,0.57
2025-03-02,Arusha,2025,3,2,0.14,24.52,0.57
2025-03-03,Arusha,2025,3,3,0.18,24.23,0.56
2025-03-04,Arusha,2025,3,4,0.46,23.77,0.56
2025-03-05,Arusha,2025,3,5,0.14,23.2,0.55
2025-03-06,Arusha,2025,3,6,0.26,23.58,0.55
2025-03-07,Arusha,2025,3,7,0.37,24.26,0.54
2025-03-08,Arusha,2025,3,8,5.27,24.52,0.54
2025-03-09,Arusha,2025,3,9,9.92,23.18,0.55
2025-03-10,Arusha,2025,3,10,6.44,23.84,0.56
2025-03-11,Arusha,2025,3,11,14.03,22.16,0.57
2025-03-12,Arusha,2025,3,12,9.74,23.11,0.58
2025-03-13,Arusha,2025,3,13,2.58,23.87,0.58
2025-03-14,Arusha,2025,3,14,0.2,25.1,0.58
2025-03-15,Arusha,2025,3,15,19.25,24.23,0.57
2025-03-16,Arusha,2025,3,16,10.92,23.2,0.6
2025-03-17,Arusha,2025,3,17,31.4,22.05,0.62
2025-03-18,Arusha,2025,3,18,10.04,21.21,0.64
2025-03-19,Arusha,2025,3,19,7.37,21.92,0.65
2025-03-20,Arusha,2025,3,20,9.05,22.14,0.65
2025-03-21,Arusha,2025,3,21,5.05,22.05,0.65
2025-03-22,Arusha,2025,3,22,0.65,22.77,0.65
2025-03-23,Arusha,2025,3,23,1.56,23.0,0.64
2025-03-24,Arusha,2025,3,24,4.38,22.64,0.64
2025-03-25,Arusha,2025,3,25,2.03,22.62,0.64
2025-03-26,Arusha,2025,3,26,0.91,22.66,0.63
2025-03-27,Arusha,2025,3,27,4.54,22.3,0.63
2025-03-28,Arusha,2025,3,28,4.28,21.44,0.63
2025-03-29,Arusha,2025,3,29,5.38,21.22,0.63
2025-03-30,Arusha,2025,3,30,2.22,21.16,0.63
2025-03-31,Arusha,2025,3,31,0.93,21.64,0.63
2025-04-01,Arusha,2025,4,1,2.36,21.26,0.63
2025-04-02,Arusha,2025,4,2,8.3,21.63,0.63
2025-04-03,Arusha,2025,4,3,13.37,21.54,0.63
2025-04-04,Arusha,2025,4,4,7.48,20.89,0.64
2025-04-05,Arusha,2025,4,5,24.63,21.09,0.65
2025-04-06,Arusha,2025,4,6,14.38,21.2,0.67
2025-04-07,Arusha,2025,4,7,6.14,21.53,0.68
2025-04-08,Arusha,2025,4,8,1.9,21.84,0.68
2025-04-09,Arusha,2025,4,9,2.92,22.38,0.67
2025-04-10,Arusha,2025,4,10,7.25,22.23,0.67
2025-04-11,Arusha,2025,4,11,3.01,22.21,0.67
2025-04-12,Arusha,2025,4,12,6.71,21.66,0.67
2025-04-13,Arusha,2025,4,13,2.43,21.18,0.67
2025-04-14,Arusha,2025,4,14,10.43,21.29,0.67
2025-04-15,Arusha,2025,4,15,2.79,21.42,0.67
2025-04-16,Arusha,2025,4,16,6.2,21.13,0.67
2025-04-17,Arusha,2025,4,17,0.82,20.68,0.67
2025-04-18,Arusha,2025,4,18,0.84,21.54,0.66
2025-04-19,Arusha,2025,4,19,2.04,21.04,0.66
2025-04-20,Arusha,2025,4,20,0.51,21.67,0.66
2025-04-21,Arusha,2025,4,21,1.88,21.99,0.65
2025-04-22,Arusha,2025,4,22,4.19,21.66,0.65
2025-04-23,Arusha,2025,4,23,95.55,20.3,0.69
2025-04-24,Arusha,2025,4,24,3.95,20.84,0.74
2025-04-25,Arusha,2025,4,25,2.79,20.97,0.73
2025-04-26,Arusha,2025,4,26,3.37,20.8,0.73
2025-04-27,Arusha,2025,4,27,2.31,21.02,0.73
2025-04-28,Arusha,2025,4,28,3.05,20.98,0.72
2025-04-29,Arusha,2025,4,29,7.28,21.75,0.72
2025-04-30,Arusha,2025,4,30,1.14,21.34,0.72
2025-05-01,Arusha,2025,5,1,0.54,21.21,0.72
2025-05-02,Arusha,2025,5,2,1.6,21.49,0.71
2025-05-03,Arusha,2025,5,3,0.57,22.02,0.71
2025-05-04,Arusha,2025,5,4,3.84,21.88,0.7
2025-05-05,Arusha,2025,5,5,10.58,20.73,0.71
2025-05-06,Arusha,2025,5,6,7.73,19.63,0.71
2025-05-07,Arusha,2025,5,7,2.45,19.53,0.71
2025-05-08,Arusha,2025,5,8,4.37,19.27,0.71
2025-05-09,Arusha,2025,5,9,2.4,19.62,0.71
2025-05-10,Arusha,2025,5,10,6.12,20.44,0.71
2025-05-11,Arusha,2025,5,11,5.04,18.91,0.71
2025-05-12,Arusha,2025,5,12,9.09,19.39,0.71
2025-05-13,Arusha,2025,5,13,4.3,19.47,0.72
2025-05-14,Arusha,2025,5,14,4.6,19.46,0.71
2025-05-15,Arusha,2025,5,15,2.71,19.53,0.71
2025-05-16,Arusha,2025,5,16,2.16,20.07,0.71
2025-05-17,Arusha,2025,5,17,3.92,20.42,0.71
2025-05-18,Arusha,2025,5,18,8.46,20.32,0.71
2025-05-19,Arusha,2025,5,19,4.93,20.51,0.71
2025-05-20,Arusha,2025,5,20,2.65,20.71,0.71
2025-05-21,Arusha,2025,5,21,1.17,21.05,0.71
2025-05-22,Arusha,2025,5,22,0.55,21.15,0.7
2025-05-23,Arusha,2025,5,23,2.73,20.08,0.7
2025-05-24,Arusha,2025,5,24,0.62,19.55,0.69
2025-05-25,Arusha,2025,5,25,0.42,19.0,0.69
2025-05-26,Arusha,2025,5,26,0.52,19.86,0.68
2025-05-27,Arusha,2025,5,27,3.56,19.99,0.68
2025-05-28,Arusha,2025,5,28,1.61,19.92,0.68
2025-05-29,Arusha,2025,5,29,1.42,19.72,0.67
2025-05-30,Arusha,2025,5,30,0.51,18.63,0.67
2025-05-31,Arusha,2025,5,31,0.2,18.04,0.66
2025-06-01,Arusha,2025,6,1,0.72,19.15,0.66
2025-06-02,Arusha,2025,6,2,0.96,19.45,0.65
2025-06-03,Arusha,2025,6,3,0.37,19.42,0.65
2025-06-04,Arusha,2025,6,4,0.86,19.94,0.64
2025-06-05,Arusha,2025,6,5,1.75,19.89,0.64
2025-06-06,Arusha,2025,6,6,2.04,19.21,0.64
2025-06-07,Arusha,2025,6,7,1.53,19.21,0.64
2025-06-08,Arusha,2025,6,8,2.72,19.75,0.63
2025-06-09,Arusha,2025,6,9,15.31,18.45,0.63
2025-06-10,Arusha,2025,6,10,0.37,18.16,0.64
2025-06-11,Arusha,2025,6,11,1.47,18.71,0.64
2025-06-12,Arusha,2025,6,12,1.58,18.02,0.64
2025-06-13,Arusha,2025,6,13,0.57,17.64,0.63
2025-06-14,Arusha,2025,6,14,0.76,17.77,0.63
2025-06-15,Arusha,2025,6,15,0.25,18.04,0.62
2025-06-16,Arusha,2025,6,16,2.28,18.25,0.62
2025-06-17,Arusha,2025,6,17,0.82,18.05,0.62
2025-06-18,Arusha,2025,6,18,0.38,18.65,0.62
2025-06-19,Arusha,2025,6,19,0.49,19.55,0.61
2025-06-20,Arusha,2025,6,20,0.84,19.95,0.61
2025-06-21,Arusha,2025,6,21,1.41,19.72,0.61
2025-06-22,Arusha,2025,6,22,1.89,19.72,0.6
2025-06-23,Arusha,2025,6,23,0.91,18.04,0.6
2025-06-24,Arusha,2025,6,24,0.12,18.01,0.6
2025-06-25,Arusha,2025,6,25,1.27,18.84,0.6
2025-06-26,Arusha,2025,6,26,1.18,19.88,0.59
2025-06-27,Arusha,2025,6,27,1.07,20.36,0.59
2025-06-28,Arusha,2025,6,28,1.35,19.45,0.59
2025-06-29,Arusha,2025,6,29,0.94,18.41,0.59
2025-06-30,Arusha,2025,6,30,0.56,17.91,0.58
2025-07-01,Arusha,2025,7,1,0.46,18.54,0.58
2025-07-02,Arusha,2025,7,2,0.61,18.87,0.58
2025-07-03,Arusha,2025,7,3,0.73,18.85,0.58
2025-07-04,Arusha,2025,7,4,0.49,19.38,0.57
2025-07-05,Arusha,2025,7,5,69.24,18.03,0.62
2025-07-06,Arusha,2025,7,6,99.59,17.69,0.71
2025-07-07,Arusha,2025,7,7,72.47,17.67,0.79
2025-07-08,Arusha,2025,7,8,71.49,17.38,0.85
2025-07-09,Arusha,2025,7,9,48.12,16.27,0.88
2025-07-10,Arusha,2025,7,10,5.41,16.52,0.89
2025-07-11,Arusha,2025,7,11,1.26,16.64,0.88
2025-07-12,Arusha,2025,7,12,0.73,17.46,0.88
2025-07-13,Arusha,2025,7,13,0.88,17.78,0.87
2025-07-14,Arusha,2025,7,14,0.83,17.93,0.87
2025-07-15,Arusha,2025,7,15,0.31,17.79,0.86
2025-07-16,Arusha,2025,7,16,0.31,17.8,0.86
2025-07-17,Arusha,2025,7,17,0.19,18.13,0.85
2025-07-18,Arusha,2025,7,18,0.24,18.58,0.85
2025-07-19,Arusha,2025,7,19,0.25,17.89,0.84
2025-07-20,Arusha,2025,7,20,0.22,16.96,0.84
2025-07-21,Arusha,2025,7,21,0.15,16.74,0.83
2025-07-22,Arusha,2025,7,22,0.48,16.85,0.83
2025-07-23,Arusha,2025,7,23,0.42,17.27,0.82
2025-07-24,Arusha,2025,7,24,0.21,17.08,0.82
2025-07-25,Arusha,2025,7,25,0.16,17.28,0.81
2025-07-26,Arusha,2025,7,26,0.12,17.08,0.81
2025-07-27,Arusha,2025,7,27,0.13,17.0,0.8
2025-07-28,Arusha,2025,7,28,0.23,16.81,0.8
2025-07-29,Arusha,2025,7,29,0.16,15.57,0.79
2025-07-30,Arusha,2025,7,30,0.39,15.65,0.78
2025-07-31,Arusha,2025,7,31,0.4,16.86,0.78
2025-08-01,Arusha,2025,8,1,0.49,17.77,0.78
2025-08-02,Arusha,2025,8,2,0.55,17.91,0.77
2025-08-03,Arusha,2025,8,3,0.29,17.28,0.77
2025-08-04,Arusha,2025,8,4,0.14,16.26,0.76
2025-08-05,Arusha,2025,8,5,0.08,16.09,0.75
2025-08-06,Arusha,2025,8,6,0.42,17.03,0.75
2025-08-07,Arusha,2025,8,7,0.29,18.27,0.75
2025-08-08,Arusha,2025,8,8,0.6,18.64,0.74
2025-08-09,Arusha,2025,8,9,0.24,17.86,0.74
2025-08-10,Arusha,2025,8,10,0.32,17.73,0.73
2025-08-11,Arusha,2025,8,11,0.34,17.99,0.73
2025-08-12,Arusha,2025,8,12,0.34,17.25,0.73
2025-08-13,Arusha,2025,8,13,0.11,17.74,0.72
2025-08-14,Arusha,2025,8,14,0.25,17.96,0.72
